Van (datum);Van (tijdstip);Tot (datum);Tot (tijdstip);EAN-code;Meter;Metertype;Register;Volume;Eenheid;Validatiestatus;Omschrijving
27-08-2022;11:15:00;27-08-2022;11:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,044;kWh;Uitgelezen;
27-08-2022;11:15:00;27-08-2022;11:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
27-08-2022;11:30:00;27-08-2022;11:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,071;kWh;Uitgelezen;
27-08-2022;11:30:00;27-08-2022;11:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
27-08-2022;11:45:00;27-08-2022;12:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,573;kWh;Uitgelezen;
27-08-2022;11:45:00;27-08-2022;12:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
27-08-2022;12:00:00;27-08-2022;12:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,618;kWh;Uitgelezen;
27-08-2022;12:00:00;27-08-2022;12:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
27-08-2022;12:15:00;27-08-2022;12:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,298;kWh;Uitgelezen;
27-08-2022;12:15:00;27-08-2022;12:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
27-08-2022;12:30:00;27-08-2022;12:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,192;kWh;Uitgelezen;
27-08-2022;12:30:00;27-08-2022;12:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
27-08-2022;12:45:00;27-08-2022;13:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,148;kWh;Uitgelezen;
27-08-2022;12:45:00;27-08-2022;13:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
27-08-2022;13:00:00;27-08-2022;13:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,426;kWh;Uitgelezen;
27-08-2022;13:00:00;27-08-2022;13:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
27-08-2022;13:15:00;27-08-2022;13:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,616;kWh;Uitgelezen;
27-08-2022;13:15:00;27-08-2022;13:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
27-08-2022;13:30:00;27-08-2022;13:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,283;kWh;Uitgelezen;
27-08-2022;13:30:00;27-08-2022;13:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
27-08-2022;13:45:00;27-08-2022;14:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,196;kWh;Uitgelezen;
27-08-2022;13:45:00;27-08-2022;14:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
27-08-2022;14:00:00;27-08-2022;14:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,247;kWh;Uitgelezen;
27-08-2022;14:00:00;27-08-2022;14:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
27-08-2022;14:15:00;27-08-2022;14:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,411;kWh;Uitgelezen;
27-08-2022;14:15:00;27-08-2022;14:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
27-08-2022;14:30:00;27-08-2022;14:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,631;kWh;Uitgelezen;
27-08-2022;14:30:00;27-08-2022;14:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
27-08-2022;14:45:00;27-08-2022;15:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,371;kWh;Uitgelezen;
27-08-2022;14:45:00;27-08-2022;15:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
27-08-2022;15:00:00;27-08-2022;15:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,172;kWh;Uitgelezen;
27-08-2022;15:00:00;27-08-2022;15:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
27-08-2022;15:15:00;27-08-2022;15:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,105;kWh;Uitgelezen;
27-08-2022;15:15:00;27-08-2022;15:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
27-08-2022;15:30:00;27-08-2022;15:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,088;kWh;Uitgelezen;
27-08-2022;15:30:00;27-08-2022;15:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
27-08-2022;15:45:00;27-08-2022;16:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,086;kWh;Uitgelezen;
27-08-2022;15:45:00;27-08-2022;16:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
27-08-2022;16:00:00;27-08-2022;16:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,071;kWh;Uitgelezen;
27-08-2022;16:00:00;27-08-2022;16:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
27-08-2022;16:15:00;27-08-2022;16:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,071;kWh;Uitgelezen;
27-08-2022;16:15:00;27-08-2022;16:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
27-08-2022;16:30:00;27-08-2022;16:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,097;kWh;Uitgelezen;
27-08-2022;16:30:00;27-08-2022;16:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
27-08-2022;16:45:00;27-08-2022;17:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,074;kWh;Uitgelezen;
27-08-2022;16:45:00;27-08-2022;17:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
27-08-2022;17:00:00;27-08-2022;17:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,065;kWh;Uitgelezen;
27-08-2022;17:00:00;27-08-2022;17:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
27-08-2022;17:15:00;27-08-2022;17:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,055;kWh;Uitgelezen;
27-08-2022;17:15:00;27-08-2022;17:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
27-08-2022;17:30:00;27-08-2022;17:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,057;kWh;Uitgelezen;
27-08-2022;17:30:00;27-08-2022;17:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
27-08-2022;17:45:00;27-08-2022;18:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,081;kWh;Uitgelezen;
27-08-2022;17:45:00;27-08-2022;18:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
27-08-2022;18:00:00;27-08-2022;18:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,067;kWh;Uitgelezen;
27-08-2022;18:00:00;27-08-2022;18:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
27-08-2022;18:15:00;27-08-2022;18:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,071;kWh;Uitgelezen;
27-08-2022;18:15:00;27-08-2022;18:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
27-08-2022;18:30:00;27-08-2022;18:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,066;kWh;Uitgelezen;
27-08-2022;18:30:00;27-08-2022;18:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
27-08-2022;18:45:00;27-08-2022;19:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,062;kWh;Uitgelezen;
27-08-2022;18:45:00;27-08-2022;19:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
27-08-2022;19:00:00;27-08-2022;19:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,061;kWh;Uitgelezen;
27-08-2022;19:00:00;27-08-2022;19:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
27-08-2022;19:15:00;27-08-2022;19:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,070;kWh;Uitgelezen;
27-08-2022;19:15:00;27-08-2022;19:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
27-08-2022;19:30:00;27-08-2022;19:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,171;kWh;Uitgelezen;
27-08-2022;19:30:00;27-08-2022;19:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
27-08-2022;19:45:00;27-08-2022;20:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,088;kWh;Uitgelezen;
27-08-2022;19:45:00;27-08-2022;20:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
27-08-2022;20:00:00;27-08-2022;20:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,075;kWh;Uitgelezen;
27-08-2022;20:00:00;27-08-2022;20:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
27-08-2022;20:15:00;27-08-2022;20:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,076;kWh;Uitgelezen;
27-08-2022;20:15:00;27-08-2022;20:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
27-08-2022;20:30:00;27-08-2022;20:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,072;kWh;Uitgelezen;
27-08-2022;20:30:00;27-08-2022;20:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
27-08-2022;20:45:00;27-08-2022;21:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,078;kWh;Uitgelezen;
27-08-2022;20:45:00;27-08-2022;21:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
27-08-2022;21:00:00;27-08-2022;21:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,066;kWh;Uitgelezen;
27-08-2022;21:00:00;27-08-2022;21:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
27-08-2022;21:15:00;27-08-2022;21:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,049;kWh;Uitgelezen;
27-08-2022;21:15:00;27-08-2022;21:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
27-08-2022;21:30:00;27-08-2022;21:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,046;kWh;Uitgelezen;
27-08-2022;21:30:00;27-08-2022;21:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
27-08-2022;21:45:00;27-08-2022;22:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,066;kWh;Uitgelezen;
27-08-2022;21:45:00;27-08-2022;22:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
27-08-2022;22:00:00;27-08-2022;22:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,085;kWh;Uitgelezen;
27-08-2022;22:00:00;27-08-2022;22:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
27-08-2022;22:15:00;27-08-2022;22:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,089;kWh;Uitgelezen;
27-08-2022;22:15:00;27-08-2022;22:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
27-08-2022;22:30:00;27-08-2022;22:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,060;kWh;Uitgelezen;
27-08-2022;22:30:00;27-08-2022;22:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
27-08-2022;22:45:00;27-08-2022;23:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,055;kWh;Uitgelezen;
27-08-2022;22:45:00;27-08-2022;23:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
27-08-2022;23:00:00;27-08-2022;23:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,043;kWh;Uitgelezen;
27-08-2022;23:00:00;27-08-2022;23:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
27-08-2022;23:15:00;27-08-2022;23:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,061;kWh;Uitgelezen;
27-08-2022;23:15:00;27-08-2022;23:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
27-08-2022;23:30:00;27-08-2022;23:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,066;kWh;Uitgelezen;
27-08-2022;23:30:00;27-08-2022;23:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
27-08-2022;23:45:00;28-08-2022;00:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,064;kWh;Uitgelezen;
27-08-2022;23:45:00;28-08-2022;00:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
28-08-2022;00:00:00;28-08-2022;00:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,041;kWh;Uitgelezen;
28-08-2022;00:00:00;28-08-2022;00:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
28-08-2022;00:15:00;28-08-2022;00:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,060;kWh;Uitgelezen;
28-08-2022;00:15:00;28-08-2022;00:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
28-08-2022;00:30:00;28-08-2022;00:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,058;kWh;Uitgelezen;
28-08-2022;00:30:00;28-08-2022;00:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
28-08-2022;00:45:00;28-08-2022;01:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,050;kWh;Uitgelezen;
28-08-2022;00:45:00;28-08-2022;01:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
28-08-2022;01:00:00;28-08-2022;01:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,059;kWh;Uitgelezen;
28-08-2022;01:00:00;28-08-2022;01:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
28-08-2022;01:15:00;28-08-2022;01:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,056;kWh;Uitgelezen;
28-08-2022;01:15:00;28-08-2022;01:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
28-08-2022;01:30:00;28-08-2022;01:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,047;kWh;Uitgelezen;
28-08-2022;01:30:00;28-08-2022;01:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
28-08-2022;01:45:00;28-08-2022;02:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,051;kWh;Uitgelezen;
28-08-2022;01:45:00;28-08-2022;02:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
28-08-2022;02:00:00;28-08-2022;02:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,043;kWh;Uitgelezen;
28-08-2022;02:00:00;28-08-2022;02:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
28-08-2022;02:15:00;28-08-2022;02:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,039;kWh;Uitgelezen;
28-08-2022;02:15:00;28-08-2022;02:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
28-08-2022;02:30:00;28-08-2022;02:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,074;kWh;Uitgelezen;
28-08-2022;02:30:00;28-08-2022;02:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
28-08-2022;02:45:00;28-08-2022;03:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,078;kWh;Uitgelezen;
28-08-2022;02:45:00;28-08-2022;03:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
28-08-2022;03:00:00;28-08-2022;03:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,053;kWh;Uitgelezen;
28-08-2022;03:00:00;28-08-2022;03:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
28-08-2022;03:15:00;28-08-2022;03:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,042;kWh;Uitgelezen;
28-08-2022;03:15:00;28-08-2022;03:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
28-08-2022;03:30:00;28-08-2022;03:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,037;kWh;Uitgelezen;
28-08-2022;03:30:00;28-08-2022;03:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
28-08-2022;03:45:00;28-08-2022;04:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,036;kWh;Uitgelezen;
28-08-2022;03:45:00;28-08-2022;04:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
28-08-2022;04:00:00;28-08-2022;04:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,060;kWh;Uitgelezen;
28-08-2022;04:00:00;28-08-2022;04:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
28-08-2022;04:15:00;28-08-2022;04:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,063;kWh;Uitgelezen;
28-08-2022;04:15:00;28-08-2022;04:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
28-08-2022;04:30:00;28-08-2022;04:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,054;kWh;Uitgelezen;
28-08-2022;04:30:00;28-08-2022;04:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
28-08-2022;04:45:00;28-08-2022;05:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,052;kWh;Uitgelezen;
28-08-2022;04:45:00;28-08-2022;05:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
28-08-2022;05:00:00;28-08-2022;05:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,053;kWh;Uitgelezen;
28-08-2022;05:00:00;28-08-2022;05:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
28-08-2022;05:15:00;28-08-2022;05:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,044;kWh;Uitgelezen;
28-08-2022;05:15:00;28-08-2022;05:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
28-08-2022;05:30:00;28-08-2022;05:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,057;kWh;Uitgelezen;
28-08-2022;05:30:00;28-08-2022;05:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
28-08-2022;05:45:00;28-08-2022;06:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,063;kWh;Uitgelezen;
28-08-2022;05:45:00;28-08-2022;06:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
28-08-2022;06:00:00;28-08-2022;06:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,050;kWh;Uitgelezen;
28-08-2022;06:00:00;28-08-2022;06:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
28-08-2022;06:15:00;28-08-2022;06:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,038;kWh;Uitgelezen;
28-08-2022;06:15:00;28-08-2022;06:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
28-08-2022;06:30:00;28-08-2022;06:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,043;kWh;Uitgelezen;
28-08-2022;06:30:00;28-08-2022;06:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
28-08-2022;06:45:00;28-08-2022;07:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,043;kWh;Uitgelezen;
28-08-2022;06:45:00;28-08-2022;07:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
28-08-2022;07:00:00;28-08-2022;07:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,065;kWh;Uitgelezen;
28-08-2022;07:00:00;28-08-2022;07:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
28-08-2022;07:15:00;28-08-2022;07:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,070;kWh;Uitgelezen;
28-08-2022;07:15:00;28-08-2022;07:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
28-08-2022;07:30:00;28-08-2022;07:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,062;kWh;Uitgelezen;
28-08-2022;07:30:00;28-08-2022;07:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
28-08-2022;07:45:00;28-08-2022;08:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,043;kWh;Uitgelezen;
28-08-2022;07:45:00;28-08-2022;08:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
28-08-2022;08:00:00;28-08-2022;08:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,042;kWh;Uitgelezen;
28-08-2022;08:00:00;28-08-2022;08:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
